parameter,step,counts,bin_centers,bin_width
gpt_neox.layers.5.attention.query_key_value.weight,143000,"[1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 5.00000e+00 2.00000e+00
 1.00000e+00 2.00000e+00 0.00000e+00 1.00000e+00 1.00000e+00 2.00000e+00
 1.00000e+00 4.00000e+00 1.10000e+01 9.00000e+00 1.10000e+01 1.20000e+01
 9.00000e+00 2.10000e+01 2.30000e+01 3.20000e+01 4.50000e+01 4.40000e+01
 5.90000e+01 5.40000e+01 7.60000e+01 1.14000e+02 1.54000e+02 2.05000e+02
 2.73000e+02 3.37000e+02 4.73000e+02 6.81000e+02 9.12000e+02 1.14800e+03
 1.55400e+03 2.02300e+03 2.67100e+03 3.42300e+03 4.49500e+03 5.63700e+03
 7.25300e+03 9.16700e+03 1.18700e+04 1.65400e+04 2.42000e+04 5.64130e+04
 3.53860e+05 1.67561e+05 3.37030e+04 1.98810e+04 1.42570e+04 1.07070e+04
 8.17400e+03 6.45800e+03 5.00900e+03 4.02000e+03 3.11800e+03 2.43700e+03
 1.76200e+03 1.36100e+03 1.06200e+03 7.87000e+02 5.78000e+02 4.40000e+02
 3.21000e+02 2.14000e+02 1.70000e+02 1.11000e+02 1.15000e+02 8.10000e+01
 5.90000e+01 4.20000e+01 3.50000e+01 2.60000e+01 2.30000e+01 9.00000e+00
 1.50000e+01 1.30000e+01 7.00000e+00 6.00000e+00 8.00000e+00 4.00000e+00
 8.00000e+00 3.00000e+00 3.00000e+00 2.00000e+00 2.00000e+00 2.00000e+00
 1.00000e+00 4.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00]","[-2.081953   -2.0388281  -1.9957031  -1.9525781  -1.9094532  -1.8663281
 -1.8232031  -1.7800782  -1.7369531  -1.6938281  -1.6507032  -1.6075782
 -1.5644531  -1.5213281  -1.478203   -1.4350781  -1.3919531  -1.3488281
 -1.3057032  -1.2625781  -1.2194531  -1.1763282  -1.1332031  -1.0900781
 -1.0469532  -1.003828   -0.96070313 -0.91757816 -0.8744531  -0.8313281
 -0.7882031  -0.74507815 -0.7019531  -0.65882814 -0.61570317 -0.57257813
 -0.5294531  -0.48632812 -0.44320315 -0.40007812 -0.35695314 -0.31382817
 -0.27070314 -0.2275781  -0.18445313 -0.14132816 -0.09820312 -0.05507815
 -0.01195312  0.03117192  0.07429683  0.11742187  0.1605469   0.20367187
  0.2467969   0.28992188  0.33304685  0.3761719   0.41929692  0.4624219
  0.50554687  0.5486719   0.5917969   0.63492185  0.6780469   0.7211719
  0.7642969   0.80742186  0.8505469   0.8936719   0.93679684  0.9799219
  1.023047    1.0661719   1.1092968   1.152422    1.1955469   1.2386719
  1.2817969   1.3249218   1.3680469   1.4111719   1.4542968   1.4974219
  1.5405469   1.5836718   1.6267968   1.6699219   1.7130469   1.756172
  1.7992969   1.8424219   1.8855469   1.9286718   1.9717969   2.014922
  2.0580468   2.101172    2.144297    2.1874218 ]",0.04312491416931152
gpt_neox.layers.5.attention.query_key_value.bias,142000,"[  6.  10.   9.  24.  29.  18.  12.  20.  12.   6.  10.   2.   9.   5.
   3.   1.   1.   6.   2.   1.   2.   0.   2.   0.   1.   0.   2.   0.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
   1.   0.   1.   0.   3.   9.  28. 162. 872.  60.   9.   2.   1.   0.
   1.   0.   0.   1.   0.   0.   0.   1.   0.   0.   1.   1.   0.   0.
   0.   0.   0.   1.   0.   1.   1.   0.   0.   2.   0.   4.   1.   1.
   7.   3.   7.   5.   6.   6.   9.   7.   7.  11.  21.  24.  26.  13.
  12.  14.]","[-62.434845   -61.17953    -59.924217   -58.668907   -57.413597
 -56.15828    -54.90297    -53.64766    -52.39234    -51.13703
 -49.88172    -48.626404   -47.371094   -46.115784   -44.860466
 -43.605156   -42.349846   -41.094536   -39.83922    -38.583908
 -37.328598   -36.07328    -34.81797    -33.56266    -32.307346
 -31.052032   -29.79672    -28.541407   -27.286095   -26.030783
 -24.77547    -23.520159   -22.264845   -21.009533   -19.754221
 -18.498909   -17.243597   -15.988283   -14.732971   -13.477659
 -12.222345   -10.967033    -9.711721    -8.456408    -7.2010956
  -5.9457836   -4.6904716   -3.4351597   -2.1798458   -0.92453
   0.33078384   1.5860958    2.8414097    4.0967216    5.3520336
   6.6073456    7.8626575    9.117971    10.373283    11.628595
  12.883909    14.139221    15.394533    16.649847    17.905159
  19.160471    20.415783    21.671095    22.926409    24.18172
  25.437033    26.692345    27.947657    29.20297     30.458282
  31.713596    32.96891     34.22422     35.47953     36.734848
  37.990158    39.24547     40.500786    41.756096    43.011406
  44.266716    45.522034    46.777344    48.032654    49.28797
  50.54328     51.79859     53.05391     54.30922     55.56453
  56.819847    58.075157    59.330467    60.58578     61.841095  ]",1.2553138732910156
gpt_neox.layers.5.attention.query_key_value.bias,143000,"[  6.  10.   9.  23.  30.  17.  13.  20.  11.   6.  11.   2.   9.   5.
   3.   1.   1.   6.   2.   1.   2.   0.   2.   0.   1.   0.   2.   0.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
   1.   0.   1.   0.   3.   9.  28. 154. 880.  59.  10.   2.   1.   0.
   1.   0.   0.   1.   0.   0.   0.   1.   0.   0.   1.   1.   0.   0.
   0.   0.   0.   1.   0.   1.   1.   0.   0.   2.   0.   4.   1.   1.
   6.   4.   7.   5.   6.   5.   9.   8.   7.  11.  21.  23.  27.  13.
  12.  14.]","[-62.496876   -61.240623   -59.984375   -58.728127   -57.471874
 -56.215626   -54.959373   -53.703125   -52.446877   -51.190624
 -49.934376   -48.678123   -47.421875   -46.165623   -44.909374
 -43.653126   -42.396873   -41.140625   -39.884373   -38.628124
 -37.371876   -36.115623   -34.859375   -33.603123   -32.346874
 -31.090624   -29.834373   -28.578125   -27.321875   -26.065624
 -24.809374   -23.553123   -22.296875   -21.040625   -19.784374
 -18.528124   -17.271873   -16.015625   -14.759375   -13.503124
 -12.246874   -10.990623    -9.734375    -8.478125    -7.221874
  -5.965624    -4.7093735   -3.453123    -2.1968727   -0.94062424
   0.31562424   1.5718727    2.828123     4.0843735    5.340624
   6.596874     7.8531246    9.109375    10.365623    11.621874
  12.878124    14.134375    15.390625    16.646873    17.903124
  19.159374    20.415625    21.671875    22.928123    24.184374
  25.440624    26.696875    27.953125    29.209373    30.465624
  31.721874    32.978123    34.234375    35.490623    36.746876
  38.003124    39.259373    40.515625    41.771873    43.028126
  44.284374    45.540623    46.796875    48.053123    49.309376
  50.565624    51.821877    53.078125    54.334373    55.590626
  56.846874    58.103127    59.359375    60.615623    61.871876  ]",1.2562484741210938
gpt_neox.layers.5.attention.dense.weight,142000,"[1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 3.0000e+00
 2.0000e+00 2.0000e+00 4.0000e+00 8.0000e+00 5.0000e+00 6.0000e+00
 8.0000e+00 1.3000e+01 2.5000e+01 2.3000e+01 3.3000e+01 4.5000e+01
 5.6000e+01 7.8000e+01 9.4000e+01 1.0400e+02 1.2400e+02 2.1500e+02
 2.4000e+02 3.4500e+02 4.2600e+02 5.0500e+02 6.4900e+02 7.7700e+02
 1.0310e+03 1.2680e+03 1.5100e+03 1.7860e+03 2.1120e+03 2.7200e+03
 3.1170e+03 3.7860e+03 4.5610e+03 5.4450e+03 6.0350e+03 6.7810e+03
 7.6740e+03 8.3460e+03 9.1220e+03 9.6740e+03 1.0120e+04 1.0698e+04
 1.1120e+04 1.1088e+04 1.1219e+04 1.1262e+04 1.1174e+04 1.0989e+04
 1.0570e+04 1.0014e+04 9.4670e+03 9.0440e+03 8.2100e+03 7.2190e+03
 6.4450e+03 5.7140e+03 4.9670e+03 4.4250e+03 3.5510e+03 3.0140e+03
 2.5160e+03 2.0650e+03 1.6890e+03 1.3980e+03 1.1360e+03 8.8400e+02
 6.8100e+02 5.7700e+02 5.0400e+02 3.5600e+02 2.8900e+02 2.1100e+02
 1.5800e+02 1.4100e+02 9.9000e+01 9.2000e+01 6.0000e+01 6.3000e+01
 3.4000e+01 3.8000e+01 1.7000e+01 1.9000e+01 1.1000e+01 1.0000e+01
 6.0000e+00 3.0000e+00 4.0000e+00 3.0000e+00 4.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.0000e+00 3.0000e+00]","[-0.08902008 -0.08725067 -0.08548126 -0.08371186 -0.08194245 -0.08017304
 -0.07840363 -0.07663421 -0.0748648  -0.0730954  -0.07132599 -0.06955658
 -0.06778717 -0.06601776 -0.06424835 -0.06247894 -0.06070954 -0.05894013
 -0.05717072 -0.05540131 -0.0536319  -0.05186249 -0.05009308 -0.04832367
 -0.04655426 -0.04478485 -0.04301544 -0.04124603 -0.03947663 -0.03770721
 -0.0359378  -0.0341684  -0.03239899 -0.03062958 -0.02886017 -0.02709076
 -0.02532135 -0.02355194 -0.02178253 -0.02001312 -0.01824372 -0.01647431
 -0.0147049  -0.01293549 -0.01116608 -0.00939666 -0.00762726 -0.00585785
 -0.00408844 -0.00231903 -0.00054962  0.00121979  0.0029892   0.0047586
  0.00652801  0.00829742  0.01006684  0.01183625  0.01360565  0.01537506
  0.01714447  0.01891388  0.02068329  0.0224527   0.02422211  0.02599152
  0.02776093  0.02953034  0.03129974  0.03306915  0.03483856  0.03660797
  0.03837738  0.04014679  0.0419162   0.04368561  0.04545502  0.04722442
  0.04899384  0.05076325  0.05253265  0.05430206  0.05607148  0.05784088
  0.05961029  0.0613797   0.06314911  0.06491852  0.06668793  0.06845734
  0.07022674  0.07199615  0.07376556  0.07553498  0.07730439  0.07907379
  0.0808432   0.08261261  0.08438202  0.08615143]",0.0017694085836410522
gpt_neox.layers.5.attention.dense.weight,143000,"[1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00 2.0000e+00 2.0000e+00
 2.0000e+00 1.0000e+00 5.0000e+00 1.0000e+01 2.0000e+00 4.0000e+00
 1.3000e+01 1.4000e+01 1.9000e+01 2.4000e+01 3.8000e+01 4.6000e+01
 5.2000e+01 8.0000e+01 8.5000e+01 1.1700e+02 1.3800e+02 1.9800e+02
 2.5900e+02 3.3300e+02 4.2200e+02 5.5100e+02 6.5600e+02 7.7900e+02
 1.0780e+03 1.3150e+03 1.5700e+03 1.8300e+03 2.2130e+03 2.7630e+03
 3.3100e+03 3.9610e+03 4.7600e+03 5.6280e+03 6.3420e+03 6.9440e+03
 7.8530e+03 8.5820e+03 9.4580e+03 9.7230e+03 1.0532e+04 1.0917e+04
 1.1223e+04 1.1316e+04 1.1242e+04 1.1344e+04 1.1213e+04 1.0932e+04
 1.0366e+04 1.0231e+04 9.2730e+03 8.8290e+03 7.8170e+03 7.1420e+03
 6.1870e+03 5.4520e+03 4.7880e+03 4.1060e+03 3.4370e+03 2.8210e+03
 2.2440e+03 1.9170e+03 1.5650e+03 1.2290e+03 1.0020e+03 8.2900e+02
 6.2700e+02 5.2800e+02 4.4000e+02 3.1800e+02 2.3300e+02 1.8700e+02
 1.4500e+02 1.1500e+02 9.1000e+01 8.7000e+01 4.5000e+01 5.6000e+01
 4.0000e+01 2.5000e+01 1.6000e+01 1.4000e+01 8.0000e+00 9.0000e+00
 4.0000e+00 3.0000e+00 2.0000e+00 5.0000e+00 3.0000e+00 0.0000e+00
 1.0000e+00 0.0000e+00 1.0000e+00 2.0000e+00]","[-8.9196168e-02 -8.7412722e-02 -8.5629269e-02 -8.3845824e-02
 -8.2062379e-02 -8.0278933e-02 -7.8495488e-02 -7.6712035e-02
 -7.4928589e-02 -7.3145144e-02 -7.1361698e-02 -6.9578245e-02
 -6.7794800e-02 -6.6011354e-02 -6.4227909e-02 -6.2444456e-02
 -6.0661010e-02 -5.8877565e-02 -5.7094119e-02 -5.5310670e-02
 -5.3527221e-02 -5.1743776e-02 -4.9960330e-02 -4.8176881e-02
 -4.6393432e-02 -4.4609986e-02 -4.2826541e-02 -4.1043092e-02
 -3.9259642e-02 -3.7476197e-02 -3.5692751e-02 -3.3909302e-02
 -3.2125857e-02 -3.0342409e-02 -2.8558962e-02 -2.6775517e-02
 -2.4992067e-02 -2.3208618e-02 -2.1425173e-02 -1.9641727e-02
 -1.7858278e-02 -1.6074829e-02 -1.4291383e-02 -1.2507938e-02
 -1.0724489e-02 -8.9410394e-03 -7.1575940e-03 -5.3741485e-03
 -3.5907030e-03 -1.8072538e-03 -2.3800880e-05  1.7596483e-03
  3.5430938e-03  5.3265393e-03  7.1099848e-03  8.8934340e-03
  1.0676883e-02  1.2460329e-02  1.4243774e-02  1.6027223e-02
  1.7810673e-02  1.9594118e-02  2.1377563e-02  2.3161013e-02
  2.4944462e-02  2.6727907e-02  2.8511355e-02  3.0294802e-02
  3.2078248e-02  3.3861697e-02  3.5645142e-02  3.7428588e-02
  3.9212037e-02  4.0995486e-02  4.2778932e-02  4.4562377e-02
  4.6345826e-02  4.8129275e-02  4.9912721e-02  5.1696166e-02
  5.3479616e-02  5.5263065e-02  5.7046510e-02  5.8829956e-02
  6.0613401e-02  6.2396854e-02  6.4180300e-02  6.5963745e-02
  6.7747191e-02  6.9530644e-02  7.1314089e-02  7.3097534e-02
  7.4880980e-02  7.6664433e-02  7.8447878e-02  8.0231324e-02
  8.2014769e-02  8.3798215e-02  8.5581668e-02  8.7365113e-02]",0.0017834454774856567
gpt_neox.layers.5.attention.dense.bias,142000,"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  2.
  0.  0.  0.  1.  0.  1.  0.  0.  1.  0.  1.  2.  1.  2.  7.  4.  5. 11.
  2.  8. 14. 10. 17. 12. 20. 20. 17. 23. 32. 20. 18. 25. 18. 32. 17. 19.
 21. 19. 20. 14. 20. 10.  7.  5.  5.  6.  7.  1.  0.  2.  1.  1.  1.  0.
  0.  1.  0.  0.  1.  0.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.]","[-0.44391114 -0.43476075 -0.42561036 -0.41645998 -0.40730956 -0.39815918
 -0.3890088  -0.3798584  -0.370708   -0.3615576  -0.35240722 -0.34325683
 -0.33410645 -0.32495606 -0.31580567 -0.3066553  -0.2975049  -0.28835452
 -0.2792041  -0.2700537  -0.2609033  -0.2517529  -0.24260254 -0.23345214
 -0.22430176 -0.21515137 -0.20600098 -0.1968506  -0.1877002  -0.1785498
 -0.16939941 -0.16024902 -0.15109864 -0.14194825 -0.13279787 -0.12364747
 -0.11449707 -0.10534668 -0.09619629 -0.08704591 -0.07789552 -0.06874512
 -0.05959472 -0.05044433 -0.04129395 -0.03214356 -0.02299318 -0.01384278
 -0.00469238  0.00445801  0.0136084   0.02275878  0.03190918  0.04105958
  0.05020997  0.05936036  0.06851074  0.07766113  0.08681153  0.09596193
  0.10511231  0.1142627   0.12341309  0.13256347  0.14171387  0.15086427
  0.16001466  0.16916505  0.17831543  0.18746582  0.1966162   0.2057666
  0.214917    0.22406739  0.23321778  0.24236816  0.25151855  0.26066893
  0.26981932  0.2789697   0.28812012  0.2972705   0.30642092  0.3155713
  0.3247217   0.33387208  0.34302247  0.35217285  0.36132324  0.37047362
  0.379624    0.3887744   0.3979248   0.4070752   0.41622558  0.42537597
  0.43452638  0.44367677  0.45282716  0.46197754]",0.009150385856628418
gpt_neox.layers.5.attention.dense.bias,143000,"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  2.
  0.  0.  0.  1.  0.  1.  0.  0.  1.  0.  1.  2.  1.  2.  7.  4.  5. 11.
  2.  9. 13. 10. 17. 12. 20. 20. 18. 23. 32. 19. 18. 24. 19. 32. 18. 17.
 22. 19. 20. 14. 21.  8.  8.  4.  6.  6.  7.  1.  0.  2.  1.  1.  1.  0.
  0.  1.  0.  0.  1.  0.  0.  1.  0.  0.  0.  1.  0.  1.  0.  0.  1.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.]","[-0.44391114 -0.43476075 -0.42561036 -0.41645998 -0.40730956 -0.39815918
 -0.3890088  -0.3798584  -0.370708   -0.3615576  -0.35240722 -0.34325683
 -0.33410645 -0.32495606 -0.31580567 -0.3066553  -0.2975049  -0.28835452
 -0.2792041  -0.2700537  -0.2609033  -0.2517529  -0.24260254 -0.23345214
 -0.22430176 -0.21515137 -0.20600098 -0.1968506  -0.1877002  -0.1785498
 -0.16939941 -0.16024902 -0.15109864 -0.14194825 -0.13279787 -0.12364747
 -0.11449707 -0.10534668 -0.09619629 -0.08704591 -0.07789552 -0.06874512
 -0.05959472 -0.05044433 -0.04129395 -0.03214356 -0.02299318 -0.01384278
 -0.00469238  0.00445801  0.0136084   0.02275878  0.03190918  0.04105958
  0.05020997  0.05936036  0.06851074  0.07766113  0.08681153  0.09596193
  0.10511231  0.1142627   0.12341309  0.13256347  0.14171387  0.15086427
  0.16001466  0.16916505  0.17831543  0.18746582  0.1966162   0.2057666
  0.214917    0.22406739  0.23321778  0.24236816  0.25151855  0.26066893
  0.26981932  0.2789697   0.28812012  0.2972705   0.30642092  0.3155713
  0.3247217   0.33387208  0.34302247  0.35217285  0.36132324  0.37047362
  0.379624    0.3887744   0.3979248   0.4070752   0.41622558  0.42537597
  0.43452638  0.44367677  0.45282716  0.46197754]",0.009150385856628418
gpt_neox.layers.5.mlp.dense_h_to_4h.weight,142000,"[2.00000e+00 4.00000e+00 4.00000e+00 2.00000e+00 8.00000e+00 9.00000e+00
 9.00000e+00 1.10000e+01 1.90000e+01 2.00000e+01 3.30000e+01 3.60000e+01
 4.30000e+01 7.50000e+01 1.01000e+02 1.70000e+02 2.50000e+02 4.03000e+02
 7.10000e+02 1.47200e+03 2.72300e+03 5.10600e+03 9.64800e+03 1.71770e+04
 2.86270e+04 4.39390e+04 6.49970e+04 8.68990e+04 1.07345e+05 1.20632e+05
 1.23926e+05 1.14942e+05 9.79760e+04 7.65810e+04 5.48850e+04 3.63630e+04
 2.25490e+04 1.35240e+04 7.59800e+03 4.14700e+03 2.26500e+03 1.22100e+03
 7.15000e+02 4.58000e+02 2.86000e+02 1.79000e+02 1.11000e+02 1.07000e+02
 6.30000e+01 4.10000e+01 2.70000e+01 2.60000e+01 3.00000e+01 2.00000e+01
 8.00000e+00 1.40000e+01 5.00000e+00 8.00000e+00 3.00000e+00 4.00000e+00
 5.00000e+00 2.00000e+00 4.00000e+00 1.00000e+00 2.00000e+00 2.00000e+00
 1.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00]","[-0.24322632 -0.23505005 -0.22687379 -0.21869752 -0.21052124 -0.20234497
 -0.1941687  -0.18599242 -0.17781615 -0.16963989 -0.16146362 -0.15328735
 -0.14511108 -0.13693482 -0.12875855 -0.12058227 -0.112406   -0.10422973
 -0.09605346 -0.08787718 -0.07970092 -0.07152465 -0.06334838 -0.05517212
 -0.04699584 -0.03881957 -0.0306433  -0.02246703 -0.01429076 -0.00611449
  0.00206178  0.01023805  0.01841432  0.02659059  0.03476685  0.04294312
  0.05111939  0.05929567  0.06747195  0.07564822  0.08382449  0.09200075
  0.10017702  0.10835329  0.11652955  0.12470582  0.13288209  0.14105836
  0.14923464  0.15741089  0.16558713  0.17376341  0.18193969  0.19011596
  0.19829223  0.2064685   0.21464476  0.22282103  0.2309973   0.23917356
  0.24734983  0.2555261   0.2637024   0.27187866  0.28005493  0.2882312
  0.29640746  0.30458373  0.31276     0.32093626  0.32911253  0.33728883
  0.3454651   0.35364136  0.36181763  0.3699939   0.37817016  0.38634643
  0.3945227   0.40269896  0.41087523  0.4190515   0.42722777  0.43540403
  0.4435803   0.4517566   0.45993286  0.46810913  0.4762854   0.48446167
  0.49263793  0.5008142   0.5089905   0.51716673  0.52534306  0.53351927
  0.5416956   0.5498718   0.5580481   0.56622434]",0.008176267147064209
gpt_neox.layers.5.mlp.dense_h_to_4h.weight,143000,"[5.00000e+00 3.00000e+00 4.00000e+00 2.00000e+00 1.30000e+01 4.00000e+00
 1.10000e+01 1.50000e+01 1.90000e+01 2.70000e+01 2.70000e+01 3.90000e+01
 5.40000e+01 8.70000e+01 1.24000e+02 1.98000e+02 2.85000e+02 5.14000e+02
 9.35000e+02 1.85100e+03 3.40500e+03 6.48700e+03 1.20080e+04 2.08770e+04
 3.36920e+04 5.10820e+04 7.30000e+04 9.47920e+04 1.12910e+05 1.23081e+05
 1.22019e+05 1.09718e+05 9.03340e+04 6.84540e+04 4.76920e+04 3.09140e+04
 1.87390e+04 1.10080e+04 6.07000e+03 3.42000e+03 1.81400e+03 1.01700e+03
 5.82000e+02 4.16000e+02 2.26000e+02 1.61000e+02 1.12000e+02 7.80000e+01
 6.50000e+01 3.10000e+01 2.30000e+01 2.80000e+01 3.10000e+01 1.40000e+01
 1.20000e+01 9.00000e+00 5.00000e+00 7.00000e+00 5.00000e+00 3.00000e+00
 4.00000e+00 3.00000e+00 2.00000e+00 2.00000e+00 3.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00]","[-0.2392157  -0.23107484 -0.22293395 -0.21479309 -0.20665222 -0.19851136
 -0.19037047 -0.18222961 -0.17408875 -0.16594788 -0.15780699 -0.14966613
 -0.14152527 -0.1333844  -0.12524353 -0.11710265 -0.10896179 -0.10082092
 -0.09268004 -0.08453918 -0.07639831 -0.06825744 -0.06011657 -0.0519757
 -0.04383484 -0.03569397 -0.02755309 -0.01941222 -0.01127136 -0.00313049
  0.00501039  0.01315126  0.02129212  0.02943298  0.03757386  0.04571474
  0.0538556   0.06199647  0.07013735  0.07827821  0.08641908  0.09455994
  0.10270081  0.11084169  0.11898255  0.12712343  0.1352643   0.14340517
  0.15154603  0.1596869   0.16782776  0.17596862  0.18410948  0.19225034
  0.20039122  0.2085321   0.21667296  0.22481383  0.23295471  0.24109557
  0.24923643  0.2573773   0.2655182   0.27365905  0.2817999   0.28994077
  0.29808167  0.30622253  0.3143634   0.32250425  0.33064514  0.338786
  0.34692687  0.35506773  0.36320862  0.37134948  0.37949035  0.3876312
  0.3957721   0.40391296  0.41205382  0.4201947   0.42833558  0.43647644
  0.4446173   0.45275816  0.46089906  0.46903992  0.47718078  0.48532164
  0.49346253  0.50160336  0.5097443   0.5178851   0.526026    0.5341669
  0.54230773  0.55044866  0.55858946  0.5667304 ]",0.008140861988067627
gpt_neox.layers.5.mlp.dense_h_to_4h.bias,142000,"[  1.   1.   0.   0.   3.   0.   1.   0.   0.   1.   0.   0.   0.   0.
   0.   2.   3.   5.   0.   4.   6.   6.   5.   6.  20.  14.  22.  33.
  44.  51.  50.  73.  88.  90.  93. 116. 137. 113. 112. 106. 105.  79.
  97.  77.  57.  55.  60.  54.  51.  43.  26.  29.  23.  14.  16.  14.
   6.   4.  11.   4.   3.   2.   3.   2.   3.   0.   0.   1.   0.   0.
   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.]","[-0.8775708  -0.85634524 -0.8351196  -0.81389403 -0.79266846 -0.7714429
 -0.75021726 -0.7289917  -0.7077661  -0.68654054 -0.6653149  -0.64408934
 -0.62286377 -0.6016382  -0.58041257 -0.559187   -0.5379614  -0.51673585
 -0.49551025 -0.47428465 -0.45305908 -0.4318335  -0.41060787 -0.3893823
 -0.36815673 -0.34693116 -0.32570556 -0.30447996 -0.28325438 -0.26202878
 -0.24080318 -0.21957761 -0.19835204 -0.17712647 -0.15590087 -0.13467526
 -0.11344969 -0.09222409 -0.07099849 -0.04977292 -0.02854735 -0.00732177
  0.01390383  0.03512943  0.056355    0.0775806   0.0988062   0.12003177
  0.14125735  0.16248292  0.18370849  0.20493406  0.22615963  0.2473852
  0.2686108   0.2898364   0.31106198  0.33228758  0.35351318  0.37473875
  0.39596432  0.4171899   0.4384155   0.4596411   0.48086667  0.50209224
  0.5233179   0.54454345  0.565769    0.5869946   0.6082202   0.6294458
  0.65067136  0.67189693  0.69312257  0.71434814  0.7355737   0.7567993
  0.7780249   0.7992505   0.82047606  0.8417016   0.86292726  0.8841528
  0.9053784   0.926604    0.9478296   0.9690552   0.99028075  1.0115063
  1.032732    1.0539575   1.0751832   1.0964086   1.1176343   1.1388599
  1.1600854   1.1813111   1.2025366   1.2237623 ]",0.021225571632385254
gpt_neox.layers.5.mlp.dense_h_to_4h.bias,143000,"[  1.   1.   0.   0.   3.   0.   1.   0.   0.   1.   0.   0.   0.   0.
   0.   2.   3.   5.   0.   4.   6.   6.   5.   6.  20.  14.  23.  32.
  47.  49.  52.  75.  84.  91.  96. 112. 140. 113. 109. 109. 103.  79.
  99.  75.  59.  54.  58.  54.  52.  42.  26.  31.  21.  13.  16.  14.
   6.   5.  10.   4.   3.   2.   4.   1.   3.   0.   0.   1.   0.   0.
   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.]","[-0.8770801  -0.8558496  -0.83461916 -0.8133887  -0.7921582  -0.7709277
 -0.74969727 -0.7284668  -0.7072363  -0.68600583 -0.6647754  -0.6435449
 -0.62231445 -0.601084   -0.57985353 -0.5586231  -0.5373926  -0.51616216
 -0.49493164 -0.47370118 -0.45247072 -0.43124023 -0.41000977 -0.38877928
 -0.36754882 -0.34631836 -0.3250879  -0.30385745 -0.28262696 -0.26139647
 -0.24016601 -0.21893555 -0.19770509 -0.17647463 -0.15524417 -0.13401368
 -0.11278319 -0.09155273 -0.07032228 -0.04909182 -0.02786136 -0.00663087
  0.01459962  0.03583008  0.05706054  0.078291    0.09952146  0.12075195
  0.14198244  0.1632129   0.18444335  0.20567381  0.2269043   0.24813479
  0.26936525  0.2905957   0.31182617  0.33305663  0.35428712  0.3755176
  0.39674807  0.41797853  0.43920898  0.46043944  0.48166993  0.5029004
  0.5241309   0.54536134  0.5665918   0.58782226  0.6090527   0.63028324
  0.6515137   0.67274415  0.6939746   0.7152051   0.73643553  0.757666
  0.77889645  0.8001269   0.8213574   0.8425879   0.8638184   0.88504887
  0.9062793   0.9275098   0.94874024  0.9699707   0.99120116  1.0124316
  1.0336621   1.0548925   1.076123    1.0973536   1.118584    1.1398145
  1.161045    1.1822754   1.2035059   1.2247363 ]",0.021230459213256836
